run,stimulus,concept,stimulus_idx,onset
6,stim/sentences/concept064_Invention_sentence2,Invention,2,10
6,stim/sentences/concept140_Land_sentence6,Land,6,15
6,stim/sentences/concept126_Personality_sentence5,Personality,5,20
6,stim/sentences/concept065_Dessert_sentence2,Dessert,2,25
6,stim/sentences/concept034_Invisible_sentence1,Invisible,1,30
6,stim/sentences/concept170_Residence_sentence2,Residence,2,35
6,stim/sentences/concept127_Impress_sentence5,Impress,5,40
6,stim/sentences/concept004_Vacation_sentence5,Vacation,5,45
6,stim/sentences/concept057_Fish_sentence4,Fish,4,50
6,stim/sentences/concept154_Extremely_sentence6,Extremely,6,55
6,stim/sentences/concept016_Protection_sentence5,Protection,5,60
6,stim/sentences/concept136_Picture_sentence6,Picture,6,65
6,stim/sentences/concept139_Brain_sentence6,Brain,6,70
6,stim/sentences/concept052_Tried_sentence4,Tried,4,75
6,stim/sentences/concept108_Movement_sentence6,Movement,6,80
6,stim/sentences/concept068_Spoke_sentence1,Spoke,1,85
6,stim/sentences/concept048_Solution_sentence2,Solution,2,90
6,stim/sentences/concept051_Investigation_sentence3,Investigation,3,95
6,stim/sentences/concept011_Collection_sentence1,Collection,1,100
6,stim/sentences/concept019_Bed_sentence2,Bed,2,105
6,stim/sentences/concept029_Marriage_sentence1,Marriage,1,110
6,stim/sentences/concept042_Experiment_sentence5,Experiment,5,115
6,stim/sentences/concept161_Toy_sentence2,Toy,2,120
6,stim/sentences/concept066_Weather_sentence1,Weather,1,125
6,stim/sentences/concept121_Skin_sentence5,Skin,5,130
6,stim/sentences/concept105_Play_sentence6,Play,6,135
6,stim/sentences/concept111_Delivery_sentence2,Delivery,2,140
6,stim/sentences/concept113_Laugh_sentence2,Laugh,2,145
6,stim/sentences/concept098_Art_sentence1,Art,1,150
6,stim/sentences/concept056_Business_sentence1,Business,1,155
6,stim/sentences/concept163_Table_sentence5,Table,5,160
6,stim/sentences/concept167_Sin_sentence4,Sin,4,165
6,stim/sentences/concept037_Cockroach_sentence5,Cockroach,5,170
6,stim/sentences/concept119_Typical_sentence6,Typical,6,175
6,stim/sentences/concept096_Tool_sentence3,Tool,3,180
6,stim/sentences/concept082_Willingly_sentence6,Willingly,6,185
6,stim/sentences/concept083_Professional_sentence4,Professional,4,190
6,stim/sentences/concept094_Deliberately_sentence5,Deliberately,5,195
6,stim/sentences/concept179_Argumentatively_sentence5,Argumentatively,5,200
6,stim/sentences/concept026_Bag_sentence3,Bag,3,205
6,stim/sentences/concept164_Mechanism_sentence1,Mechanism,1,210
6,stim/sentences/concept162_Plan_sentence6,Plan,6,215
6,stim/sentences/concept043_Mountain_sentence3,Mountain,3,220
6,stim/sentences/concept156_News_sentence5,News,5,225
6,stim/sentences/concept059_Science_sentence3,Science,3,230
6,stim/sentences/concept069_Sugar_sentence1,Sugar,1,245
6,stim/sentences/concept151_Light_sentence2,Light,2,250
6,stim/sentences/concept045_Nation_sentence5,Nation,5,255
6,stim/sentences/concept178_Code_sentence1,Code,1,260
6,stim/sentences/concept177_Ignorance_sentence2,Ignorance,2,265
6,stim/sentences/concept077_Charity_sentence6,Charity,6,270
6,stim/sentences/concept027_Show_sentence3,Show,3,275
6,stim/sentences/concept039_Sad_sentence5,Sad,5,280
6,stim/sentences/concept130_Election_sentence4,Election,4,285
6,stim/sentences/concept089_Doctor_sentence6,Doctor,6,290
6,stim/sentences/concept058_Wash_sentence1,Wash,1,295
6,stim/sentences/concept032_Dance_sentence1,Dance,1,300
6,stim/sentences/concept125_War_sentence3,War,3,305
6,stim/sentences/concept120_Law_sentence5,Law,5,310
6,stim/sentences/concept033_Magic_sentence5,Magic,5,315
6,stim/sentences/concept005_Bar_sentence1,Bar,1,320
6,stim/sentences/concept074_Sell_sentence6,Sell,6,325
6,stim/sentences/concept041_Angry_sentence4,Angry,4,330
6,stim/sentences/concept110_Student_sentence5,Student,5,335
6,stim/sentences/concept071_Noise_sentence2,Noise,2,340
6,stim/sentences/concept175_Smiling_sentence4,Smiling,4,345
6,stim/sentences/concept109_Electron_sentence3,Electron,3,350
6,stim/sentences/concept073_Ability_sentence5,Ability,5,355
6,stim/sentences/concept063_Economy_sentence2,Economy,2,360
6,stim/sentences/concept104_Suspect_sentence4,Suspect,4,365
6,stim/sentences/concept137_Flow_sentence4,Flow,4,370
6,stim/sentences/concept114_Usable_sentence3,Usable,3,375
6,stim/sentences/concept013_Great_sentence4,Great,4,380
6,stim/sentences/concept141_Damage_sentence2,Damage,2,385
6,stim/sentences/concept008_Beer_sentence3,Beer,3,390
6,stim/sentences/concept006_Taste_sentence6,Taste,6,395
6,stim/sentences/concept099_Construction_sentence2,Construction,2,400
6,stim/sentences/concept097_Camera_sentence3,Camera,3,405
6,stim/sentences/concept143_Relationship_sentence1,Relationship,1,410
6,stim/sentences/concept155_Reaction_sentence4,Reaction,4,415
6,stim/sentences/concept150_Obligation_sentence2,Obligation,2,420
6,stim/sentences/concept142_Religious_sentence2,Religious,2,425
6,stim/sentences/concept078_Event_sentence5,Event,5,430
6,stim/sentences/concept152_Disease_sentence6,Disease,6,435
6,stim/sentences/concept087_Dressing_sentence2,Dressing,2,440
6,stim/sentences/concept174_Do_sentence3,Do,3,445
6,stim/sentences/concept148_Pain_sentence5,Pain,5,450
6,stim/sentences/concept123_Hurting_sentence4,Hurting,4,455
6,stim/sentences/concept135_Wear_sentence1,Wear,1,460
6,stim/sentences/concept035_Charming_sentence5,Charming,5,465
8,stim/sentences/concept112_Trial_sentence4,Trial,4,10
8,stim/sentences/concept031_Cook_sentence6,Cook,6,15
8,stim/sentences/concept012_Dedication_sentence3,Dedication,3,20
8,stim/sentences/concept017_Crazy_sentence6,Crazy,6,25
8,stim/sentences/concept149_Fight_sentence4,Fight,4,30
8,stim/sentences/concept021_Sign_sentence1,Sign,1,35
8,stim/sentences/concept049_Big_sentence1,Big,1,40
8,stim/sentences/concept091_Medication_sentence2,Medication,2,45
8,stim/sentences/concept061_Bear_sentence4,Bear,4,50
8,stim/sentences/concept102_Emotion_sentence4,Emotion,4,55
8,stim/sentences/concept100_Unaware_sentence2,Unaware,2,60
8,stim/sentences/concept024_Garbage_sentence4,Garbage,4,65
8,stim/sentences/concept153_Level_sentence2,Level,2,70
8,stim/sentences/concept028_Food_sentence2,Food,2,75
8,stim/sentences/concept072_Lady_sentence6,Lady,6,80
8,stim/sentences/concept023_Broken_sentence3,Broken,3,85
8,stim/sentences/concept133_Help_sentence2,Help,2,90
8,stim/sentences/concept145_Accomplished_sentence3,Accomplished,3,95
8,stim/sentences/concept084_Texture_sentence2,Texture,2,100
8,stim/sentences/concept086_Feeling_sentence4,Feeling,4,105
8,stim/sentences/concept107_Movie_sentence1,Movie,1,110
8,stim/sentences/concept038_Sew_sentence2,Sew,2,115
8,stim/sentences/concept044_Pig_sentence6,Pig,6,120
8,stim/sentences/concept015_Prison_sentence5,Prison,5,125
8,stim/sentences/concept124_Left_sentence1,Left,1,130
8,stim/sentences/concept022_Applause_sentence1,Applause,1,135
8,stim/sentences/concept020_Challenge_sentence3,Challenge,3,140
8,stim/sentences/concept132_Sound_sentence3,Sound,3,145
8,stim/sentences/concept054_Gun_sentence4,Gun,4,150
8,stim/sentences/concept176_Dissolve_sentence3,Dissolve,3,155
8,stim/sentences/concept088_Carefully_sentence6,Carefully,6,160
8,stim/sentences/concept115_Apartment_sentence2,Apartment,2,165
8,stim/sentences/concept147_Dinner_sentence1,Dinner,1,170
8,stim/sentences/concept146_Quality_sentence3,Quality,3,175
8,stim/sentences/concept050_Hair_sentence5,Hair,5,180
8,stim/sentences/concept025_Poor_sentence2,Poor,2,185
8,stim/sentences/concept081_Plant_sentence2,Plant,2,190
8,stim/sentences/concept117_Dangerous_sentence1,Dangerous,1,195
8,stim/sentences/concept134_Blood_sentence4,Blood,4,200
8,stim/sentences/concept173_Computer_sentence1,Computer,1,205
8,stim/sentences/concept131_Stupid_sentence1,Stupid,1,210
8,stim/sentences/concept018_Silly_sentence6,Silly,6,215
8,stim/sentences/concept169_Elegance_sentence4,Elegance,4,220
8,stim/sentences/concept172_Team_sentence2,Team,2,225
8,stim/sentences/concept092_Pleasure_sentence2,Pleasure,2,230
8,stim/sentences/concept085_Successful_sentence3,Successful,3,245
8,stim/sentences/concept116_Building_sentence6,Building,6,250
8,stim/sentences/concept093_Philosophy_sentence3,Philosophy,3,255
8,stim/sentences/concept144_Tree_sentence2,Tree,2,260
8,stim/sentences/concept106_Smart_sentence2,Smart,2,265
8,stim/sentences/concept080_Weak_sentence3,Weak,3,270
8,stim/sentences/concept009_Road_sentence5,Road,5,275
8,stim/sentences/concept010_Dog_sentence5,Dog,5,280
8,stim/sentences/concept166_Sexy_sentence4,Sexy,4,285
8,stim/sentences/concept030_Kindness_sentence1,Kindness,1,290
8,stim/sentences/concept095_Deceive_sentence6,Deceive,6,295
8,stim/sentences/concept157_Money_sentence4,Money,4,300
8,stim/sentences/concept055_Argument_sentence6,Argument,6,305
8,stim/sentences/concept062_Ball_sentence2,Ball,2,310
8,stim/sentences/concept180_Count_sentence4,Counting,4,315
8,stim/sentences/concept014_Illness_sentence2,Illness,2,320
8,stim/sentences/concept101_Disturb_sentence5,Disturb,5,325
8,stim/sentences/concept002_Bird_sentence4,Bird,4,330
8,stim/sentences/concept103_Device_sentence4,Device,4,335
8,stim/sentences/concept007_Useless_sentence5,Useless,5,340
8,stim/sentences/concept047_Burn_sentence1,Burn,1,345
8,stim/sentences/concept075_Attitude_sentence3,Attitude,3,350
8,stim/sentences/concept046_Shape_sentence1,Shape,1,355
8,stim/sentences/concept040_Star_sentence4,Star,4,360
8,stim/sentences/concept159_Clothes_sentence1,Clothes,1,365
8,stim/sentences/concept053_Dig_sentence3,Dig,3,370
8,stim/sentences/concept067_King_sentence6,King,6,375
8,stim/sentences/concept165_Liar_sentence3,Liar,3,380
8,stim/sentences/concept171_Word_sentence1,Word,1,385
8,stim/sentences/concept076_Soul_sentence6,Soul,6,390
8,stim/sentences/concept001_Seafood_sentence3,Seafood,3,395
8,stim/sentences/concept036_Emotionally_sentence5,Emotionally,5,400
8,stim/sentences/concept070_Jungle_sentence6,Jungle,6,405
8,stim/sentences/concept118_Gold_sentence6,Gold,6,410
8,stim/sentences/concept060_Body_sentence3,Body,3,415
8,stim/sentences/concept128_Job_sentence2,Job,2,420
8,stim/sentences/concept129_Read_sentence4,Read,4,425
8,stim/sentences/concept158_Engine_sentence1,Engine,1,430
8,stim/sentences/concept122_Music_sentence2,Music,2,435
8,stim/sentences/concept138_Mathematical_sentence4,Mathematical,4,440
8,stim/sentences/concept090_Time_sentence3,Time,3,445
8,stim/sentences/concept079_Driver_sentence5,Driver,5,450
8,stim/sentences/concept003_Beat_sentence5,Beat,5,455
8,stim/sentences/concept160_Material_sentence5,Material,5,460
8,stim/sentences/concept168_Ship_sentence4,Ship,4,465
10,stim/sentences/concept045_Nation_sentence4,Nation,4,10
10,stim/sentences/concept069_Sugar_sentence5,Sugar,5,15
10,stim/sentences/concept046_Shape_sentence5,Shape,5,20
10,stim/sentences/concept100_Unaware_sentence6,Unaware,6,25
10,stim/sentences/concept028_Food_sentence4,Food,4,30
10,stim/sentences/concept104_Suspect_sentence5,Suspect,5,35
10,stim/sentences/concept059_Science_sentence5,Science,5,40
10,stim/sentences/concept158_Engine_sentence3,Engine,3,45
10,stim/sentences/concept010_Dog_sentence2,Dog,2,50
10,stim/sentences/concept149_Fight_sentence5,Fight,5,55
10,stim/sentences/concept013_Great_sentence2,Great,2,60
10,stim/sentences/concept088_Carefully_sentence5,Carefully,5,65
10,stim/sentences/concept020_Challenge_sentence6,Challenge,6,70
10,stim/sentences/concept095_Deceive_sentence4,Deceive,4,75
10,stim/sentences/concept141_Damage_sentence3,Damage,3,80
10,stim/sentences/concept124_Left_sentence3,Left,3,85
10,stim/sentences/concept055_Argument_sentence5,Argument,5,90
10,stim/sentences/concept057_Fish_sentence6,Fish,6,95
10,stim/sentences/concept009_Road_sentence6,Road,6,100
10,stim/sentences/concept080_Weak_sentence5,Weak,5,105
10,stim/sentences/concept107_Movie_sentence4,Movie,4,110
10,stim/sentences/concept180_Count_sentence1,Counting,1,115
10,stim/sentences/concept082_Willingly_sentence1,Willingly,1,120
10,stim/sentences/concept017_Crazy_sentence1,Crazy,1,125
10,stim/sentences/concept152_Disease_sentence4,Disease,4,130
10,stim/sentences/concept012_Dedication_sentence2,Dedication,2,135
10,stim/sentences/concept042_Experiment_sentence1,Experiment,1,140
10,stim/sentences/concept148_Pain_sentence2,Pain,2,145
10,stim/sentences/concept034_Invisible_sentence6,Invisible,6,150
10,stim/sentences/concept052_Tried_sentence2,Tried,2,155
10,stim/sentences/concept111_Delivery_sentence1,Delivery,1,160
10,stim/sentences/concept117_Dangerous_sentence2,Dangerous,2,165
10,stim/sentences/concept073_Ability_sentence6,Ability,6,170
10,stim/sentences/concept120_Law_sentence1,Law,1,175
10,stim/sentences/concept118_Gold_sentence3,Gold,3,180
10,stim/sentences/concept058_Wash_sentence4,Wash,4,185
10,stim/sentences/concept144_Tree_sentence5,Tree,5,190
10,stim/sentences/concept026_Bag_sentence1,Bag,1,195
10,stim/sentences/concept134_Blood_sentence6,Blood,6,200
10,stim/sentences/concept127_Impress_sentence3,Impress,3,205
10,stim/sentences/concept123_Hurting_sentence6,Hurting,6,210
10,stim/sentences/concept043_Mountain_sentence4,Mountain,4,215
10,stim/sentences/concept126_Personality_sentence1,Personality,1,220
10,stim/sentences/concept070_Jungle_sentence3,Jungle,3,225
10,stim/sentences/concept064_Invention_sentence4,Invention,4,230
10,stim/sentences/concept048_Solution_sentence3,Solution,3,245
10,stim/sentences/concept061_Bear_sentence2,Bear,2,250
10,stim/sentences/concept139_Brain_sentence3,Brain,3,255
10,stim/sentences/concept039_Sad_sentence3,Sad,3,260
10,stim/sentences/concept037_Cockroach_sentence2,Cockroach,2,265
10,stim/sentences/concept150_Obligation_sentence5,Obligation,5,270
10,stim/sentences/concept040_Star_sentence1,Star,1,275
10,stim/sentences/concept060_Body_sentence4,Body,4,280
10,stim/sentences/concept016_Protection_sentence1,Protection,1,285
10,stim/sentences/concept106_Smart_sentence3,Smart,3,290
10,stim/sentences/concept006_Taste_sentence4,Taste,4,295
10,stim/sentences/concept021_Sign_sentence6,Sign,6,300
10,stim/sentences/concept083_Professional_sentence1,Professional,1,305
10,stim/sentences/concept173_Computer_sentence5,Computer,5,310
10,stim/sentences/concept119_Typical_sentence4,Typical,4,315
10,stim/sentences/concept071_Noise_sentence1,Noise,1,320
10,stim/sentences/concept044_Pig_sentence1,Pig,1,325
10,stim/sentences/concept089_Doctor_sentence4,Doctor,4,330
10,stim/sentences/concept086_Feeling_sentence5,Feeling,5,335
10,stim/sentences/concept109_Electron_sentence5,Electron,5,340
10,stim/sentences/concept171_Word_sentence5,Word,5,345
10,stim/sentences/concept001_Seafood_sentence4,Seafood,4,350
10,stim/sentences/concept175_Smiling_sentence2,Smiling,2,355
10,stim/sentences/concept163_Table_sentence3,Table,3,360
10,stim/sentences/concept018_Silly_sentence5,Silly,5,365
10,stim/sentences/concept047_Burn_sentence3,Burn,3,370
10,stim/sentences/concept151_Light_sentence1,Light,1,375
10,stim/sentences/concept103_Device_sentence3,Device,3,380
10,stim/sentences/concept051_Investigation_sentence5,Investigation,5,385
10,stim/sentences/concept136_Picture_sentence2,Picture,2,390
10,stim/sentences/concept113_Laugh_sentence5,Laugh,5,395
10,stim/sentences/concept172_Team_sentence5,Team,5,400
10,stim/sentences/concept079_Driver_sentence4,Driver,4,405
10,stim/sentences/concept128_Job_sentence4,Job,4,410
10,stim/sentences/concept003_Beat_sentence1,Beat,1,415
10,stim/sentences/concept138_Mathematical_sentence2,Mathematical,2,420
10,stim/sentences/concept032_Dance_sentence6,Dance,6,425
10,stim/sentences/concept125_War_sentence1,War,1,430
10,stim/sentences/concept102_Emotion_sentence3,Emotion,3,435
10,stim/sentences/concept093_Philosophy_sentence6,Philosophy,6,440
10,stim/sentences/concept004_Vacation_sentence6,Vacation,6,445
10,stim/sentences/concept033_Magic_sentence1,Magic,1,450
10,stim/sentences/concept050_Hair_sentence3,Hair,3,455
10,stim/sentences/concept105_Play_sentence3,Play,3,460
10,stim/sentences/concept065_Dessert_sentence5,Dessert,5,465
12,stim/sentences/concept176_Dissolve_sentence5,Dissolve,5,10
12,stim/sentences/concept110_Student_sentence4,Student,4,15
12,stim/sentences/concept157_Money_sentence1,Money,1,20
12,stim/sentences/concept132_Sound_sentence2,Sound,2,25
12,stim/sentences/concept165_Liar_sentence4,Liar,4,30
12,stim/sentences/concept129_Read_sentence2,Read,2,35
12,stim/sentences/concept005_Bar_sentence3,Bar,3,40
12,stim/sentences/concept049_Big_sentence3,Big,3,45
12,stim/sentences/concept023_Broken_sentence6,Broken,6,50
12,stim/sentences/concept174_Do_sentence2,Do,2,55
12,stim/sentences/concept067_King_sentence5,King,5,60
12,stim/sentences/concept161_Toy_sentence1,Toy,1,65
12,stim/sentences/concept135_Wear_sentence4,Wear,4,70
