run,stimulus,concept,stimulus_idx,onset
6,stim/wordclouds/concept178_weather_wordcloud3.jpg,Weather,3,10
6,stim/wordclouds/concept162_texture_wordcloud5.jpg,Texture,5,15
6,stim/wordclouds/concept095_left_wordcloud6.jpg,Left,6,20
6,stim/wordclouds/concept024_burn_wordcloud5.jpg,Burn,5,25
6,stim/wordclouds/concept051_disease_wordcloud1.jpg,Disease,1,30
6,stim/wordclouds/concept056_dog_wordcloud3.jpg,Dog,3,35
6,stim/wordclouds/concept001_ability_wordcloud5.jpg,Ability,5,40
6,stim/wordclouds/concept073_food_wordcloud2.jpg,Food,2,45
6,stim/wordclouds/concept081_ignorance_wordcloud4.jpg,Ignorance,4,50
6,stim/wordclouds/concept144_silly_wordcloud6.jpg,Silly,6,55
6,stim/wordclouds/concept048_device_wordcloud2.jpg,Device,2,60
6,stim/wordclouds/concept164_tool_wordcloud6.jpg,Tool,6,65
6,stim/wordclouds/concept158_suspect_wordcloud1.jpg,Suspect,1,70
6,stim/wordclouds/concept121_play_wordcloud3.jpg,Play,3,75
6,stim/wordclouds/concept002_accomplished_wordcloud1.jpg,Accomplished,1,80
6,stim/wordclouds/concept094_law_wordcloud5.jpg,Law,5,85
6,stim/wordclouds/concept020_body_wordcloud1.jpg,Body,1,90
6,stim/wordclouds/concept061_electron_wordcloud4.jpg,Electron,4,95
6,stim/wordclouds/concept067_experiment_wordcloud1.jpg,Experiment,1,100
6,stim/wordclouds/concept018_bird_wordcloud3.jpg,Bird,3,105
6,stim/wordclouds/concept114_pain_wordcloud4.jpg,Pain,4,110
6,stim/wordclouds/concept138_sew_wordcloud1.jpg,Sew,1,115
6,stim/wordclouds/concept046_delivery_wordcloud1.jpg,Delivery,1,120
6,stim/wordclouds/concept076_great_wordcloud4.jpg,Great,4,125
6,stim/wordclouds/concept163_time_wordcloud4.jpg,Time,4,130
6,stim/wordclouds/concept026_camera_wordcloud5.jpg,Camera,5,135
6,stim/wordclouds/concept166_tree_wordcloud5.jpg,Tree,5,140
6,stim/wordclouds/concept091_lady_wordcloud4.jpg,Lady,4,145
6,stim/wordclouds/concept169_typical_wordcloud4.jpg,Typical,4,150
6,stim/wordclouds/concept032_cockroach_wordcloud1.jpg,Cockroach,1,155
6,stim/wordclouds/concept160_taste_wordcloud5.jpg,Taste,5,160
6,stim/wordclouds/concept097_liar_wordcloud1.jpg,Liar,1,165
6,stim/wordclouds/concept009_attitude_wordcloud6.jpg,Attitude,6,170
6,stim/wordclouds/concept155_stupid_wordcloud6.jpg,Stupid,6,175
6,stim/wordclouds/concept065_engine_wordcloud4.jpg,Engine,4,180
6,stim/wordclouds/concept060_election_wordcloud2.jpg,Election,2,185
6,stim/wordclouds/concept147_smart_wordcloud6.jpg,Smart,6,190
6,stim/wordclouds/concept136_seafood_wordcloud6.jpg,Seafood,6,195
6,stim/wordclouds/concept131_religious_wordcloud5.jpg,Religious,5,200
6,stim/wordclouds/concept102_mathematical_wordcloud1.jpg,Mathematical,1,205
6,stim/wordclouds/concept140_shape_wordcloud3.jpg,Shape,3,210
6,stim/wordclouds/concept078_hair_wordcloud4.jpg,Hair,4,215
6,stim/wordclouds/concept175_wash_wordcloud1.jpg,Wash,1,220
6,stim/wordclouds/concept047_dessert_wordcloud3.jpg,Dessert,3,225
6,stim/wordclouds/concept118_pig_wordcloud3.jpg,Pig,3,230
6,stim/wordclouds/concept012_bar_wordcloud4.jpg,Bar,4,245
6,stim/wordclouds/concept157_sugar_wordcloud5.jpg,Sugar,5,250
6,stim/wordclouds/concept005_applause_wordcloud2.jpg,Applause,2,255
6,stim/wordclouds/concept133_road_wordcloud5.jpg,Road,5,260
6,stim/wordclouds/concept141_ship_wordcloud6.jpg,Ship,6,265
6,stim/wordclouds/concept069_feeling_wordcloud5.jpg,Feeling,5,270
6,stim/wordclouds/concept154_student_wordcloud4.jpg,Student,4,275
6,stim/wordclouds/concept088_jungle_wordcloud2.jpg,Jungle,2,280
6,stim/wordclouds/concept017_big_wordcloud6.jpg,Big,6,285
6,stim/wordclouds/concept023_building_wordcloud6.jpg,Building,6,290
6,stim/wordclouds/concept035_computer_wordcloud2.jpg,Computer,2,295
6,stim/wordclouds/concept050_dinner_wordcloud2.jpg,Dinner,2,300
6,stim/wordclouds/concept006_argument_wordcloud5.jpg,Argument,5,305
6,stim/wordclouds/concept103_mechanism_wordcloud2.jpg,Mechanism,2,310
6,stim/wordclouds/concept127_quality_wordcloud6.jpg,Quality,6,315
6,stim/wordclouds/concept123_poor_wordcloud6.jpg,Poor,6,320
6,stim/wordclouds/concept112_noise_wordcloud2.jpg,Noise,2,325
6,stim/wordclouds/concept132_residence_wordcloud4.jpg,Residence,4,330
6,stim/wordclouds/concept041_dance_wordcloud1.jpg,Dance,1,335
6,stim/wordclouds/concept092_land_wordcloud4.jpg,Land,4,340
6,stim/wordclouds/concept077_gun_wordcloud5.jpg,Gun,5,345
6,stim/wordclouds/concept038_counting_wordcloud5.jpg,Counting,5,350
6,stim/wordclouds/concept055_doctor_wordcloud2.jpg,Doctor,2,355
6,stim/wordclouds/concept037_cook_wordcloud2.jpg,Cook,2,360
6,stim/wordclouds/concept003_angry_wordcloud3.jpg,Angry,3,365
6,stim/wordclouds/concept021_brain_wordcloud4.jpg,Brain,4,370
6,stim/wordclouds/concept165_toy_wordcloud1.jpg,Toy,1,375
6,stim/wordclouds/concept071_fish_wordcloud3.jpg,Fish,3,380
6,stim/wordclouds/concept053_disturb_wordcloud1.jpg,Disturb,1,385
6,stim/wordclouds/concept042_dangerous_wordcloud2.jpg,Dangerous,2,390
6,stim/wordclouds/concept170_unaware_wordcloud3.jpg,Unaware,3,395
6,stim/wordclouds/concept084_invention_wordcloud3.jpg,Invention,3,400
6,stim/wordclouds/concept093_laugh_wordcloud5.jpg,Laugh,5,405
6,stim/wordclouds/concept068_extremely_wordcloud3.jpg,Extremely,3,410
6,stim/wordclouds/concept109_music_wordcloud1.jpg,Music,1,415
6,stim/wordclouds/concept171_usable_wordcloud1.jpg,Usable,1,420
6,stim/wordclouds/concept083_impress_wordcloud3.jpg,Impress,3,425
6,stim/wordclouds/concept043_deceive_wordcloud6.jpg,Deceive,6,430
6,stim/wordclouds/concept173_vacation_wordcloud3.jpg,Vacation,3,435
6,stim/wordclouds/concept143_sign_wordcloud6.jpg,Sign,6,440
6,stim/wordclouds/concept007_argumentatively_wordcloud3.jpg,Argumentatively,3,445
6,stim/wordclouds/concept013_bear_wordcloud5.jpg,Bear,5,450
6,stim/wordclouds/concept066_event_wordcloud1.jpg,Event,1,455
6,stim/wordclouds/concept010_bag_wordcloud4.jpg,Bag,4,460
6,stim/wordclouds/concept176_weak_wordcloud4.jpg,Weak,4,465
8,stim/wordclouds/concept100_marriage_wordcloud2.jpg,Marriage,2,10
8,stim/wordclouds/concept072_flow_wordcloud3.jpg,Flow,3,15
8,stim/wordclouds/concept040_damage_wordcloud3.jpg,Damage,3,20
8,stim/wordclouds/concept098_light_wordcloud6.jpg,Light,6,25
8,stim/wordclouds/concept089_kindness_wordcloud4.jpg,Kindness,4,30
8,stim/wordclouds/concept019_blood_wordcloud6.jpg,Blood,6,35
8,stim/wordclouds/concept022_broken_wordcloud5.jpg,Broken,5,40
8,stim/wordclouds/concept146_skin_wordcloud6.jpg,Skin,6,45
8,stim/wordclouds/concept179_willingly_wordcloud1.jpg,Willingly,1,50
8,stim/wordclouds/concept125_professional_wordcloud1.jpg,Professional,1,55
8,stim/wordclouds/concept085_investigation_wordcloud6.jpg,Investigation,6,60
8,stim/wordclouds/concept099_magic_wordcloud5.jpg,Magic,5,65
8,stim/wordclouds/concept148_smiling_wordcloud5.jpg,Smiling,5,70
8,stim/wordclouds/concept168_tried_wordcloud4.jpg,Tried,4,75
8,stim/wordclouds/concept039_crazy_wordcloud6.jpg,Crazy,6,80
8,stim/wordclouds/concept180_word_wordcloud5.jpg,Word,5,85
8,stim/wordclouds/concept016_beer_wordcloud5.jpg,Beer,5,90
8,stim/wordclouds/concept134_sad_wordcloud6.jpg,Sad,6,95
8,stim/wordclouds/concept117_picture_wordcloud2.jpg,Picture,2,100
8,stim/wordclouds/concept129_read_wordcloud6.jpg,Read,6,105
8,stim/wordclouds/concept004_apartment_wordcloud4.jpg,Apartment,4,110
8,stim/wordclouds/concept080_hurting_wordcloud5.jpg,Hurting,5,115
8,stim/wordclouds/concept025_business_wordcloud5.jpg,Business,5,120
8,stim/wordclouds/concept030_charming_wordcloud2.jpg,Charming,2,125
8,stim/wordclouds/concept122_pleasure_wordcloud6.jpg,Pleasure,6,130
8,stim/wordclouds/concept120_plant_wordcloud2.jpg,Plant,2,135
8,stim/wordclouds/concept058_driver_wordcloud3.jpg,Driver,3,140
8,stim/wordclouds/concept161_team_wordcloud5.jpg,Team,5,145
8,stim/wordclouds/concept014_beat_wordcloud4.jpg,Beat,4,150
8,stim/wordclouds/concept150_soul_wordcloud1.jpg,Soul,1,155
8,stim/wordclouds/concept033_code_wordcloud1.jpg,Code,1,160
8,stim/wordclouds/concept104_medication_wordcloud4.jpg,Medication,4,165
8,stim/wordclouds/concept115_personality_wordcloud1.jpg,Personality,1,170
8,stim/wordclouds/concept152_spoke_wordcloud3.jpg,Spoke,3,175
8,stim/wordclouds/concept044_dedication_wordcloud1.jpg,Dedication,1,180
8,stim/wordclouds/concept052_dissolve_wordcloud1.jpg,Dissolve,1,185
8,stim/wordclouds/concept029_charity_wordcloud3.jpg,Charity,3,190
8,stim/wordclouds/concept057_dressing_wordcloud4.jpg,Dressing,4,195
8,stim/wordclouds/concept036_construction_wordcloud3.jpg,Construction,3,200
8,stim/wordclouds/concept054_do_wordcloud4.jpg,Do,4,205
8,stim/wordclouds/concept167_trial_wordcloud2.jpg,Trial,2,210
8,stim/wordclouds/concept079_help_wordcloud3.jpg,Help,3,215
8,stim/wordclouds/concept087_job_wordcloud4.jpg,Job,4,220
8,stim/wordclouds/concept116_philosophy_wordcloud4.jpg,Philosophy,4,225
8,stim/wordclouds/concept124_prison_wordcloud5.jpg,Prison,5,230
8,stim/wordclouds/concept075_gold_wordcloud6.jpg,Gold,6,245
8,stim/wordclouds/concept174_war_wordcloud1.jpg,War,1,250
8,stim/wordclouds/concept159_table_wordcloud5.jpg,Table,5,255
8,stim/wordclouds/concept101_material_wordcloud2.jpg,Material,2,260
8,stim/wordclouds/concept070_fight_wordcloud2.jpg,Fight,2,265
8,stim/wordclouds/concept064_emotionally_wordcloud5.jpg,Emotionally,5,270
8,stim/wordclouds/concept177_wear_wordcloud5.jpg,Wear,5,275
8,stim/wordclouds/concept031_clothes_wordcloud1.jpg,Clothes,1,280
8,stim/wordclouds/concept106_mountain_wordcloud4.jpg,Mountain,4,285
8,stim/wordclouds/concept119_plan_wordcloud6.jpg,Plan,6,290
8,stim/wordclouds/concept137_sell_wordcloud1.jpg,Sell,1,295
8,stim/wordclouds/concept156_successful_wordcloud4.jpg,Successful,4,300
8,stim/wordclouds/concept015_bed_wordcloud3.jpg,Bed,3,305
8,stim/wordclouds/concept096_level_wordcloud2.jpg,Level,2,310
8,stim/wordclouds/concept135_science_wordcloud3.jpg,Science,3,315
8,stim/wordclouds/concept126_protection_wordcloud5.jpg,Protection,5,320
8,stim/wordclouds/concept062_elegance_wordcloud2.jpg,Elegance,2,325
8,stim/wordclouds/concept027_carefully_wordcloud4.jpg,Carefully,4,330
8,stim/wordclouds/concept105_money_wordcloud4.jpg,Money,4,335
8,stim/wordclouds/concept045_deliberately_wordcloud2.jpg,Deliberately,2,340
8,stim/wordclouds/concept063_emotion_wordcloud5.jpg,Emotion,5,345
8,stim/wordclouds/concept108_movie_wordcloud2.jpg,Movie,2,350
8,stim/wordclouds/concept008_art_wordcloud4.jpg,Art,4,355
8,stim/wordclouds/concept149_solution_wordcloud4.jpg,Solution,4,360
8,stim/wordclouds/concept110_nation_wordcloud2.jpg,Nation,2,365
8,stim/wordclouds/concept034_collection_wordcloud4.jpg,Collection,4,370
8,stim/wordclouds/concept111_news_wordcloud4.jpg,News,4,375
8,stim/wordclouds/concept107_movement_wordcloud6.jpg,Movement,6,380
8,stim/wordclouds/concept142_show_wordcloud6.jpg,Show,6,385
8,stim/wordclouds/concept086_invisible_wordcloud5.jpg,Invisible,5,390
8,stim/wordclouds/concept074_garbage_wordcloud1.jpg,Garbage,1,395
8,stim/wordclouds/concept011_ball_wordcloud6.jpg,Ball,6,400
8,stim/wordclouds/concept049_dig_wordcloud5.jpg,Dig,5,405
8,stim/wordclouds/concept145_sin_wordcloud2.jpg,Sin,2,410
8,stim/wordclouds/concept090_king_wordcloud2.jpg,King,2,415
8,stim/wordclouds/concept028_challenge_wordcloud6.jpg,Challenge,6,420
8,stim/wordclouds/concept128_reaction_wordcloud4.jpg,Reaction,4,425
8,stim/wordclouds/concept130_relationship_wordcloud5.jpg,Relationship,5,430
8,stim/wordclouds/concept139_sexy_wordcloud4.jpg,Sexy,4,435
8,stim/wordclouds/concept082_illness_wordcloud5.jpg,Illness,5,440
8,stim/wordclouds/concept151_sound_wordcloud5.jpg,Sound,5,445
8,stim/wordclouds/concept113_obligation_wordcloud4.jpg,Obligation,4,450
8,stim/wordclouds/concept153_star_wordcloud4.jpg,Star,4,455
8,stim/wordclouds/concept172_useless_wordcloud6.jpg,Useless,6,460
8,stim/wordclouds/concept059_economy_wordcloud1.jpg,Economy,1,465
10,stim/wordclouds/concept101_material_wordcloud1.jpg,Material,1,10
10,stim/wordclouds/concept086_invisible_wordcloud4.jpg,Invisible,4,15
10,stim/wordclouds/concept158_suspect_wordcloud5.jpg,Suspect,5,20
10,stim/wordclouds/concept029_charity_wordcloud4.jpg,Charity,4,25
10,stim/wordclouds/concept128_reaction_wordcloud5.jpg,Reaction,5,30
10,stim/wordclouds/concept127_quality_wordcloud1.jpg,Quality,1,35
10,stim/wordclouds/concept040_damage_wordcloud4.jpg,Damage,4,40
10,stim/wordclouds/concept143_sign_wordcloud4.jpg,Sign,4,45
10,stim/wordclouds/concept115_personality_wordcloud4.jpg,Personality,4,50
10,stim/wordclouds/concept082_illness_wordcloud2.jpg,Illness,2,55
10,stim/wordclouds/concept062_elegance_wordcloud1.jpg,Elegance,1,60
10,stim/wordclouds/concept024_burn_wordcloud1.jpg,Burn,1,65
10,stim/wordclouds/concept159_table_wordcloud2.jpg,Table,2,70
10,stim/wordclouds/concept150_soul_wordcloud4.jpg,Soul,4,75
10,stim/wordclouds/concept178_weather_wordcloud4.jpg,Weather,4,80
10,stim/wordclouds/concept016_beer_wordcloud6.jpg,Beer,6,85
10,stim/wordclouds/concept157_sugar_wordcloud3.jpg,Sugar,3,90
10,stim/wordclouds/concept032_cockroach_wordcloud4.jpg,Cockroach,4,95
10,stim/wordclouds/concept161_team_wordcloud3.jpg,Team,3,100
10,stim/wordclouds/concept133_road_wordcloud2.jpg,Road,2,105
10,stim/wordclouds/concept007_argumentatively_wordcloud2.jpg,Argumentatively,2,110
10,stim/wordclouds/concept012_bar_wordcloud6.jpg,Bar,6,115
10,stim/wordclouds/concept148_smiling_wordcloud2.jpg,Smiling,2,120
10,stim/wordclouds/concept047_dessert_wordcloud5.jpg,Dessert,5,125
10,stim/wordclouds/concept108_movie_wordcloud5.jpg,Movie,5,130
10,stim/wordclouds/concept146_skin_wordcloud1.jpg,Skin,1,135
10,stim/wordclouds/concept067_experiment_wordcloud2.jpg,Experiment,2,140
10,stim/wordclouds/concept166_tree_wordcloud6.jpg,Tree,6,145
10,stim/wordclouds/concept070_fight_wordcloud6.jpg,Fight,6,150
