run,stimulus,concept,stimulus_idx,onset
12,stim/sentences/concept175_Smiling_sentence4.jpg,Smiling,4,10.35
12,stim/sentences/concept034_Invisible_sentence2.jpg,Invisible,2,15.02
12,stim/sentences/concept042_Experiment_sentence6.jpg,Experiment,6,20.02
12,stim/sentences/concept172_Team_sentence2.jpg,Team,2,25.02
12,stim/sentences/concept170_Residence_sentence5.jpg,Residence,5,30.02
12,stim/sentences/concept045_Nation_sentence2.jpg,Nation,2,35.02
12,stim/sentences/concept031_Cook_sentence3.jpg,Cook,3,40.01
12,stim/sentences/concept029_Marriage_sentence3.jpg,Marriage,3,45.02
12,stim/sentences/concept127_Impress_sentence1.jpg,Impress,1,50.01
12,stim/sentences/concept068_Spoke_sentence4.jpg,Spoke,4,55.01
12,stim/sentences/concept179_Argumentatively_sentence3.jpg,Argumentatively,3,60.02
12,stim/sentences/concept051_Investigation_sentence2.jpg,Investigation,2,65.02
12,stim/sentences/concept093_Philosophy_sentence6.jpg,Philosophy,6,70.02
12,stim/sentences/concept160_Material_sentence1.jpg,Material,1,75.02
12,stim/sentences/concept097_Camera_sentence4.jpg,Camera,4,80.02
12,stim/sentences/concept028_Food_sentence2.jpg,Food,2,85.01
12,stim/sentences/concept099_Construction_sentence6.jpg,Construction,6,90.01
12,stim/sentences/concept061_Bear_sentence6.jpg,Bear,6,95.01
12,stim/sentences/concept084_Texture_sentence6.jpg,Texture,6,100.01
12,stim/sentences/concept171_Word_sentence2.jpg,Word,2,105.01
12,stim/sentences/concept124_Left_sentence4.jpg,Left,4,110.02
12,stim/sentences/concept161_Toy_sentence1.jpg,Toy,1,115.02
12,stim/sentences/concept167_Sin_sentence1.jpg,Sin,1,120.02
12,stim/sentences/concept168_Ship_sentence5.jpg,Ship,5,125.02
12,stim/sentences/concept135_Wear_sentence3.jpg,Wear,3,130.02
12,stim/sentences/concept014_Illness_sentence6.jpg,Illness,6,135.01
12,stim/sentences/concept094_Deliberately_sentence1.jpg,Deliberately,1,140.02
12,stim/sentences/concept054_Gun_sentence1.jpg,Gun,1,145.01
12,stim/sentences/concept159_Clothes_sentence4.jpg,Clothes,4,150.01
12,stim/sentences/concept143_Relationship_sentence2.jpg,Relationship,2,155.02
12,stim/sentences/concept091_Medication_sentence1.jpg,Medication,1,160.01
12,stim/sentences/concept136_Picture_sentence6.jpg,Picture,6,165.02
12,stim/sentences/concept120_Law_sentence4.jpg,Law,4,170.02
12,stim/sentences/concept112_Trial_sentence5.jpg,Trial,5,175.02
12,stim/sentences/concept107_Movie_sentence6.jpg,Movie,6,180.02
12,stim/sentences/concept137_Flow_sentence6.jpg,Flow,6,185.02
12,stim/sentences/concept103_Device_sentence2.jpg,Device,2,190.01
12,stim/sentences/concept043_Mountain_sentence6.jpg,Mountain,6,195.01
12,stim/sentences/concept067_King_sentence4.jpg,King,4,200.02
12,stim/sentences/concept058_Wash_sentence6.jpg,Wash,6,205.01
12,stim/sentences/concept046_Shape_sentence5.jpg,Shape,5,210.01
12,stim/sentences/concept154_Extremely_sentence5.jpg,Extremely,5,215.02
