run,stimulus,concept,stimulus_idx,onset
11,stim/sentences/concept123_Hurting_sentence1.jpg,Hurting,1,10
11,stim/sentences/concept116_Building_sentence3.jpg,Building,3,15
11,stim/sentences/concept136_Picture_sentence2.jpg,Picture,2,20
11,stim/sentences/concept126_Personality_sentence6.jpg,Personality,6,25
11,stim/sentences/concept044_Pig_sentence3.jpg,Pig,3,30
11,stim/sentences/concept180_Count_sentence6.jpg,Counting,6,35
11,stim/sentences/concept164_Mechanism_sentence5.jpg,Mechanism,5,40
11,stim/sentences/concept089_Doctor_sentence1.jpg,Doctor,1,45
11,stim/sentences/concept148_Pain_sentence6.jpg,Pain,6,50
11,stim/sentences/concept021_Sign_sentence6.jpg,Sign,6,55
11,stim/sentences/concept019_Bed_sentence3.jpg,Bed,3,60
11,stim/sentences/concept015_Prison_sentence6.jpg,Prison,6,65
11,stim/sentences/concept168_Ship_sentence6.jpg,Ship,6,70
11,stim/sentences/concept169_Elegance_sentence5.jpg,Elegance,5,75
11,stim/sentences/concept054_Gun_sentence6.jpg,Gun,6,80
11,stim/sentences/concept007_Useless_sentence1.jpg,Useless,1,85
11,stim/sentences/concept092_Pleasure_sentence4.jpg,Pleasure,4,90
11,stim/sentences/concept152_Disease_sentence6.jpg,Disease,6,95
11,stim/sentences/concept179_Argumentatively_sentence2.jpg,Argumentatively,2,100
11,stim/sentences/concept155_Reaction_sentence5.jpg,Reaction,5,105
11,stim/sentences/concept004_Vacation_sentence2.jpg,Vacation,2,110
11,stim/sentences/concept049_Big_sentence1.jpg,Big,1,115
11,stim/sentences/concept066_Weather_sentence5.jpg,Weather,5,120
11,stim/sentences/concept145_Accomplished_sentence4.jpg,Accomplished,4,125
11,stim/sentences/concept115_Apartment_sentence4.jpg,Apartment,4,130
11,stim/sentences/concept134_Blood_sentence3.jpg,Blood,3,135
11,stim/sentences/concept133_Help_sentence6.jpg,Help,6,140
11,stim/sentences/concept013_Great_sentence5.jpg,Great,5,145
11,stim/sentences/concept038_Sew_sentence1.jpg,Sew,1,150
11,stim/sentences/concept057_Fish_sentence6.jpg,Fish,6,155
