run,stimulus,concept,stimulus_idx,onset
9,stim/wordclouds/concept086_invisible_wordcloud1.jpg,Invisible,1,10.02
9,stim/wordclouds/concept009_attitude_wordcloud2.jpg,Attitude,2,15.01
9,stim/wordclouds/concept096_level_wordcloud6.jpg,Level,6,20.02
9,stim/wordclouds/concept113_obligation_wordcloud3.jpg,Obligation,3,25.01
9,stim/wordclouds/concept047_dessert_wordcloud3.jpg,Dessert,3,30.01
9,stim/wordclouds/concept111_news_wordcloud2.jpg,News,2,35.02
9,stim/wordclouds/concept077_gun_wordcloud2.jpg,Gun,2,40.02
9,stim/wordclouds/concept176_weak_wordcloud1.jpg,Weak,1,45.02
9,stim/wordclouds/concept044_dedication_wordcloud1.jpg,Dedication,1,50.02
9,stim/wordclouds/concept137_sell_wordcloud4.jpg,Sell,4,55.02
9,stim/wordclouds/concept105_money_wordcloud5.jpg,Money,5,60.01
9,stim/wordclouds/concept175_wash_wordcloud1.jpg,Wash,1,65.02
9,stim/wordclouds/concept128_reaction_wordcloud3.jpg,Reaction,3,70.01
9,stim/wordclouds/concept092_land_wordcloud4.jpg,Land,4,75.01
9,stim/wordclouds/concept115_personality_wordcloud5.jpg,Personality,5,80.02
9,stim/wordclouds/concept172_useless_wordcloud6.jpg,Useless,6,85.01
9,stim/wordclouds/concept030_charming_wordcloud1.jpg,Charming,1,90.01
9,stim/wordclouds/concept123_poor_wordcloud3.jpg,Poor,3,95.02
9,stim/wordclouds/concept061_electron_wordcloud2.jpg,Electron,2,100.02
9,stim/wordclouds/concept153_star_wordcloud6.jpg,Star,6,105.02
9,stim/wordclouds/concept023_building_wordcloud5.jpg,Building,5,110.02
9,stim/wordclouds/concept050_dinner_wordcloud1.jpg,Dinner,1,115.02
9,stim/wordclouds/concept100_marriage_wordcloud5.jpg,Marriage,5,120.01
9,stim/wordclouds/concept079_help_wordcloud5.jpg,Help,5,125.02
9,stim/wordclouds/concept058_driver_wordcloud3.jpg,Driver,3,130.02
9,stim/wordclouds/concept148_smiling_wordcloud5.jpg,Smiling,5,135.01
9,stim/wordclouds/concept063_emotion_wordcloud2.jpg,Emotion,2,140.02
9,stim/wordclouds/concept132_residence_wordcloud2.jpg,Residence,2,145.02
