run,stimulus,concept,stimulus_idx,onset
7,stim/images/Sexy/sexy_1.jpg,Sexy,1,10
7,stim/images/Science/science_6.jpg,Science,6,15
7,stim/images/Disturb/disturb_6.jpg,Disturb,6,20
7,stim/images/Prison/prison_3.jpg,Prison,3,25
7,stim/images/Cockroach/cockroach_5.jpg,Cockroach,5,30
7,stim/images/Level/level_5.jpg,Level,5,35
7,stim/images/Body/body_4.jpg,Body,4,40
7,stim/images/Plan/plan_4.jpg,Plan,4,45
7,stim/images/Dessert/dessert_2.jpg,Dessert,2,50
7,stim/images/Event/event_3.jpg,Event,3,55
7,stim/images/Beer/beer_5.jpg,Beer,5,60
7,stim/images/Obligation/obligation_5.jpg,Obligation,5,65
7,stim/images/Unaware/unaware_4.jpg,Unaware,4,70
7,stim/images/Illness/illness_5.jpg,Illness,5,75
7,stim/images/Code/code_3.jpg,Code,3,80
7,stim/images/Great/great_2.jpg,Great,2,85
7,stim/images/Residence/residence_6.jpg,Residence,6,90
7,stim/images/Elegance/elegance_1.jpg,Elegance,1,95
7,stim/images/Delivery/delivery_3.jpg,Delivery,3,100
7,stim/images/Emotion/emotion_2.jpg,Emotion,2,105
7,stim/images/Mathematical/mathematical_5.jpg,Mathematical,5,110
7,stim/images/Damage/damage_4.jpg,Damage,4,115
7,stim/images/Weak/weak_3.jpg,Weak,3,120
7,stim/images/Charity/charity_1.jpg,Charity,1,125
7,stim/images/Useless/useless_5.jpg,Useless,5,130
7,stim/images/Help/help_5.jpg,Help,5,135
7,stim/images/Successful/successful_3.jpg,Successful,3,140
7,stim/images/Nation/nation_2.jpg,Nation,2,145
7,stim/images/Challenge/challenge_1.jpg,Challenge,1,150
7,stim/images/Fight/fight_5.jpg,Fight,5,155
7,stim/images/Texture/texture_4.jpg,Texture,4,160
7,stim/images/Sew/sew_6.jpg,Sew,6,165
7,stim/images/Disease/disease_6.jpg,Disease,6,170
7,stim/images/Gun/gun_2.jpg,Gun,2,175
7,stim/images/Plant/plant_4.jpg,Plant,4,180
7,stim/images/Solution/solution_4.jpg,Solution,4,185
7,stim/images/Angry/angry_3.jpg,Angry,3,190
7,stim/images/Star/star_1.jpg,Star,1,195
7,stim/images/Religious/religious_2.jpg,Religious,2,200
7,stim/images/Smart/smart_3.jpg,Smart,3,205
7,stim/images/Law/law_6.jpg,Law,6,210
7,stim/images/Experiment/experiment_5.jpg,Experiment,5,215
7,stim/images/Broken/broken_5.jpg,Broken,5,220
7,stim/images/Argument/argument_1.jpg,Argument,1,225
7,stim/images/Laugh/laugh_1.jpg,Laugh,1,230
7,stim/images/Movie/movie_3.jpg,Movie,3,245
7,stim/images/Play/play_3.jpg,Play,3,250
7,stim/images/Accomplished/accomplished_4.jpg,Accomplished,4,255
7,stim/images/Dressing/dressing_4.jpg,Dressing,4,260
7,stim/images/Invisible/invisible_6.jpg,Invisible,6,265
7,stim/images/Driver/driver_2.jpg,Driver,2,270
7,stim/images/Mountain/mountain_1.jpg,Mountain,1,275
7,stim/images/Skin/skin_6.jpg,Skin,6,280
7,stim/images/Charming/charming_5.jpg,Charming,5,285
7,stim/images/Computer/computer_4.jpg,Computer,4,290
7,stim/images/Doctor/doctor_1.jpg,Doctor,1,295
7,stim/images/Sugar/sugar_2.jpg,Sugar,2,300
7,stim/images/Willingly/willingly_3.jpg,Willingly,3,305
7,stim/images/Engine/engine_2.jpg,Engine,2,310
7,stim/images/Mechanism/mechanism_4.jpg,Mechanism,4,315
7,stim/images/Word/word_1.jpg,Word,1,320
7,stim/images/Taste/taste_3.jpg,Taste,3,325
7,stim/images/Professional/professional_3.jpg,Professional,3,330
7,stim/images/Student/student_6.jpg,Student,6,335
7,stim/images/Dog/dog_1.jpg,Dog,1,340
7,stim/images/Table/table_1.jpg,Table,1,345
7,stim/images/Poor/poor_6.jpg,Poor,6,350
7,stim/images/Land/land_6.jpg,Land,6,355
7,stim/images/Dissolve/dissolve_6.jpg,Dissolve,6,360
7,stim/images/Sin/sin_3.jpg,Sin,3,365
7,stim/images/Election/election_2.jpg,Election,2,370
7,stim/images/Money/money_5.jpg,Money,5,375
7,stim/images/Impress/impress_4.jpg,Impress,4,380
7,stim/images/Building/building_6.jpg,Building,6,385
7,stim/images/Dinner/dinner_5.jpg,Dinner,5,390
7,stim/images/Burn/burn_1.jpg,Burn,1,395
7,stim/images/Beat/beat_1.jpg,Beat,1,400
7,stim/images/Extremely/extremely_5.jpg,Extremely,5,405
7,stim/images/War/war_3.jpg,War,3,410
7,stim/images/Art/art_4.jpg,Art,4,415
7,stim/images/Medication/medication_3.jpg,Medication,3,420
7,stim/images/King/king_4.jpg,King,4,425
7,stim/images/Bar/bar_1.jpg,Bar,1,430
7,stim/images/Music/music_5.jpg,Music,5,435
7,stim/images/Weather/weather_4.jpg,Weather,4,440
7,stim/images/Spoke/spoke_6.jpg,Spoke,6,445
7,stim/images/Fish/fish_1.jpg,Fish,1,450
7,stim/images/Tried/tried_3.jpg,Tried,3,455
7,stim/images/Stupid/stupid_2.jpg,Stupid,2,460
