run,stimulus,concept,stimulus_idx,onset
5,stim/images/Invisible/invisible_5.jpg,Invisible,5,10.1
5,stim/images/Sew/sew_1.jpg,Sew,1,15.01
5,stim/images/Beat/beat_5.jpg,Beat,5,20.01
5,stim/images/Texture/texture_2.jpg,Texture,2,25.02
5,stim/images/Electron/electron_6.jpg,Electron,6,30.01
5,stim/images/Stupid/stupid_2.jpg,Stupid,2,35.01
5,stim/images/Protection/protection_1.jpg,Protection,1,40.02
5,stim/images/Fish/fish_3.jpg,Fish,3,45.02
5,stim/images/Sin/sin_1.jpg,Sin,1,50.02
5,stim/images/Cockroach/cockroach_4.jpg,Cockroach,4,55.02
5,stim/images/Apartment/apartment_6.jpg,Apartment,6,60.01
5,stim/images/Student/student_1.jpg,Student,1,65.01
5,stim/images/Kindness/kindness_4.jpg,Kindness,4,70.02
5,stim/images/Dinner/dinner_5.jpg,Dinner,5,75.01
5,stim/images/Wash/wash_6.jpg,Wash,6,80.01
5,stim/images/Ability/ability_1.jpg,Ability,1,85.02
5,stim/images/News/news_2.jpg,News,2,90.02
5,stim/images/Extremely/extremely_6.jpg,Extremely,6,95.02
5,stim/images/Invention/invention_6.jpg,Invention,6,100.02
5,stim/images/Suspect/suspect_5.jpg,Suspect,5,105.02
5,stim/images/Hair/hair_6.jpg,Hair,6,110.01
5,stim/images/Economy/economy_4.jpg,Economy,4,115.02
5,stim/images/Bird/bird_2.jpg,Bird,2,120.01
5,stim/images/Lady/lady_5.jpg,Lady,5,125.01
5,stim/images/Attitude/attitude_2.jpg,Attitude,2,130.02
5,stim/images/Plant/plant_6.jpg,Plant,6,135.01
5,stim/images/Emotionally/emotionally_4.jpg,Emotionally,4,140.02
5,stim/images/Weather/weather_5.jpg,Weather,5,145.02
5,stim/images/Laugh/laugh_3.jpg,Laugh,3,150.02
5,stim/images/Device/device_6.jpg,Device,6,155.02
5,stim/images/Elegance/elegance_4.jpg,Elegance,4,160.02
5,stim/images/Movement/movement_1.jpg,Movement,1,165.01
5,stim/images/Do/do_3.jpg,Do,3,170.01
5,stim/images/Blood/blood_4.jpg,Blood,4,175.02
5,stim/images/Seafood/seafood_5.jpg,Seafood,5,180.01
5,stim/images/Weak/weak_5.jpg,Weak,5,185.01
5,stim/images/Code/code_5.jpg,Code,5,190.02
5,stim/images/Beer/beer_1.jpg,Beer,1,195.02
5,stim/images/Feeling/feeling_2.jpg,Feeling,2,200.02
