run,stimulus,concept,stimulus_idx,onset
8,stim/wordclouds/concept153_star_wordcloud5.jpg,Star,5,10
8,stim/wordclouds/concept003_angry_wordcloud2.jpg,Angry,2,15
8,stim/wordclouds/concept160_taste_wordcloud1.jpg,Taste,1,20
8,stim/wordclouds/concept162_texture_wordcloud3.jpg,Texture,3,25
8,stim/wordclouds/concept116_philosophy_wordcloud2.jpg,Philosophy,2,30
8,stim/wordclouds/concept036_construction_wordcloud1.jpg,Construction,1,35
8,stim/wordclouds/concept101_material_wordcloud6.jpg,Material,6,40
8,stim/wordclouds/concept148_smiling_wordcloud2.jpg,Smiling,2,45
8,stim/wordclouds/concept044_dedication_wordcloud3.jpg,Dedication,3,50
8,stim/wordclouds/concept038_counting_wordcloud3.jpg,Counting,3,55
8,stim/wordclouds/concept144_silly_wordcloud6.jpg,Silly,6,60
8,stim/wordclouds/concept067_experiment_wordcloud2.jpg,Experiment,2,65
8,stim/wordclouds/concept014_beat_wordcloud2.jpg,Beat,2,70
8,stim/wordclouds/concept071_fish_wordcloud5.jpg,Fish,5,75
8,stim/wordclouds/concept016_beer_wordcloud5.jpg,Beer,5,80
8,stim/wordclouds/concept087_job_wordcloud2.jpg,Job,2,85
8,stim/wordclouds/concept130_relationship_wordcloud1.jpg,Relationship,1,90
8,stim/wordclouds/concept107_movement_wordcloud5.jpg,Movement,5,95
8,stim/wordclouds/concept068_extremely_wordcloud4.jpg,Extremely,4,100
8,stim/wordclouds/concept105_money_wordcloud1.jpg,Money,1,105
8,stim/wordclouds/concept102_mathematical_wordcloud2.jpg,Mathematical,2,110
8,stim/wordclouds/concept117_picture_wordcloud5.jpg,Picture,5,115
8,stim/wordclouds/concept150_soul_wordcloud3.jpg,Soul,3,120
8,stim/wordclouds/concept142_show_wordcloud2.jpg,Show,2,125
8,stim/wordclouds/concept007_argumentatively_wordcloud1.jpg,Argumentatively,1,130
8,stim/wordclouds/concept127_quality_wordcloud1.jpg,Quality,1,135
8,stim/wordclouds/concept098_light_wordcloud1.jpg,Light,1,140
8,stim/wordclouds/concept020_body_wordcloud5.jpg,Body,5,145
8,stim/wordclouds/concept048_device_wordcloud1.jpg,Device,1,150
8,stim/wordclouds/concept057_dressing_wordcloud3.jpg,Dressing,3,155
8,stim/wordclouds/concept074_garbage_wordcloud2.jpg,Garbage,2,160
8,stim/wordclouds/concept012_bar_wordcloud5.jpg,Bar,5,165
8,stim/wordclouds/concept088_jungle_wordcloud1.jpg,Jungle,1,170
8,stim/wordclouds/concept124_prison_wordcloud6.jpg,Prison,6,175
8,stim/wordclouds/concept027_carefully_wordcloud5.jpg,Carefully,5,180
8,stim/wordclouds/concept154_student_wordcloud1.jpg,Student,1,185
8,stim/wordclouds/concept128_reaction_wordcloud6.jpg,Reaction,6,190
8,stim/wordclouds/concept159_table_wordcloud1.jpg,Table,1,195
8,stim/wordclouds/concept049_dig_wordcloud3.jpg,Dig,3,200
8,stim/wordclouds/concept138_sew_wordcloud2.jpg,Sew,2,205
8,stim/wordclouds/concept060_election_wordcloud1.jpg,Election,1,210
8,stim/wordclouds/concept062_elegance_wordcloud3.jpg,Elegance,3,215
8,stim/wordclouds/concept121_play_wordcloud3.jpg,Play,3,220
8,stim/wordclouds/concept115_personality_wordcloud1.jpg,Personality,1,225
