run,stimulus,concept,stimulus_idx,onset
7,stim/sentences/concept129_Read_sentence6.jpg,Read,6,10.02
7,stim/sentences/concept064_Invention_sentence6.jpg,Invention,6,15.02
7,stim/sentences/concept163_Table_sentence2.jpg,Table,2,20.03
7,stim/sentences/concept162_Plan_sentence3.jpg,Plan,3,25.03
7,stim/sentences/concept036_Emotionally_sentence6.jpg,Emotionally,6,30.03
7,stim/sentences/concept004_Vacation_sentence6.jpg,Vacation,6,35.03
7,stim/sentences/concept124_Left_sentence6.jpg,Left,6,40.03
7,stim/sentences/concept169_Elegance_sentence1.jpg,Elegance,1,45.03
7,stim/sentences/concept088_Carefully_sentence3.jpg,Carefully,3,50.03
7,stim/sentences/concept066_Weather_sentence1.jpg,Weather,1,55.03
7,stim/sentences/concept042_Experiment_sentence3.jpg,Experiment,3,60.03
7,stim/sentences/concept061_Bear_sentence1.jpg,Bear,1,65.02
7,stim/sentences/concept157_Money_sentence1.jpg,Money,1,70.02
7,stim/sentences/concept053_Dig_sentence2.jpg,Dig,2,75.02
7,stim/sentences/concept120_Law_sentence4.jpg,Law,4,80.02
7,stim/sentences/concept125_War_sentence3.jpg,War,3,85.02
7,stim/sentences/concept091_Medication_sentence1.jpg,Medication,1,90.02
7,stim/sentences/concept046_Shape_sentence3.jpg,Shape,3,95.02
7,stim/sentences/concept140_Land_sentence5.jpg,Land,5,100.02
7,stim/sentences/concept100_Unaware_sentence3.jpg,Unaware,3,105.02
7,stim/sentences/concept075_Attitude_sentence2.jpg,Attitude,2,110.02
7,stim/sentences/concept044_Pig_sentence4.jpg,Pig,4,115.02
7,stim/sentences/concept049_Big_sentence1.jpg,Big,1,120.02
7,stim/sentences/concept017_Crazy_sentence3.jpg,Crazy,3,125.03
7,stim/sentences/concept019_Bed_sentence1.jpg,Bed,1,130.03
7,stim/sentences/concept110_Student_sentence6.jpg,Student,6,135.03
7,stim/sentences/concept002_Bird_sentence2.jpg,Bird,2,140.01
7,stim/sentences/concept131_Stupid_sentence6.jpg,Stupid,6,145.01
7,stim/sentences/concept115_Apartment_sentence3.jpg,Apartment,3,150.01
7,stim/sentences/concept021_Sign_sentence2.jpg,Sign,2,155.01
