run,stimulus,concept,stimulus_idx,onset
4,stim/wordclouds/concept114_pain_wordcloud4.jpg,Pain,4,10.01
4,stim/wordclouds/concept018_bird_wordcloud6.jpg,Bird,6,15.01
4,stim/wordclouds/concept140_shape_wordcloud1.jpg,Shape,1,20.02
4,stim/wordclouds/concept161_team_wordcloud4.jpg,Team,4,25.01
4,stim/wordclouds/concept045_deliberately_wordcloud3.jpg,Deliberately,3,30.02
4,stim/wordclouds/concept054_do_wordcloud5.jpg,Do,5,35.02
4,stim/wordclouds/concept089_kindness_wordcloud4.jpg,Kindness,4,40.02
4,stim/wordclouds/concept014_beat_wordcloud5.jpg,Beat,5,45.01
4,stim/wordclouds/concept027_carefully_wordcloud5.jpg,Carefully,5,50.02
4,stim/wordclouds/concept093_laugh_wordcloud4.jpg,Laugh,4,55.02
4,stim/wordclouds/concept008_art_wordcloud3.jpg,Art,3,60.01
4,stim/wordclouds/concept060_election_wordcloud4.jpg,Election,4,65.02
4,stim/wordclouds/concept087_job_wordcloud2.jpg,Job,2,70.01
4,stim/wordclouds/concept149_solution_wordcloud2.jpg,Solution,2,75.01
4,stim/wordclouds/concept047_dessert_wordcloud4.jpg,Dessert,4,80.02
4,stim/wordclouds/concept159_table_wordcloud5.jpg,Table,5,85.02
4,stim/wordclouds/concept097_liar_wordcloud6.jpg,Liar,6,90.02
4,stim/wordclouds/concept115_personality_wordcloud5.jpg,Personality,5,95.02
4,stim/wordclouds/concept036_construction_wordcloud6.jpg,Construction,6,100.01
4,stim/wordclouds/concept037_cook_wordcloud3.jpg,Cook,3,105.01
4,stim/wordclouds/concept100_marriage_wordcloud6.jpg,Marriage,6,110.02
4,stim/wordclouds/concept090_king_wordcloud3.jpg,King,3,115.02
4,stim/wordclouds/concept162_texture_wordcloud5.jpg,Texture,5,120.01
4,stim/wordclouds/concept150_soul_wordcloud1.jpg,Soul,1,125.01
4,stim/wordclouds/concept152_spoke_wordcloud2.jpg,Spoke,2,130.02
4,stim/wordclouds/concept003_angry_wordcloud4.jpg,Angry,4,135.02
4,stim/wordclouds/concept170_unaware_wordcloud2.jpg,Unaware,2,140.02
4,stim/wordclouds/concept136_seafood_wordcloud2.jpg,Seafood,2,145.02
4,stim/wordclouds/concept135_science_wordcloud2.jpg,Science,2,150.01
4,stim/wordclouds/concept124_prison_wordcloud2.jpg,Prison,2,155.01
4,stim/wordclouds/concept158_suspect_wordcloud4.jpg,Suspect,4,160.02
4,stim/wordclouds/concept145_sin_wordcloud6.jpg,Sin,6,165.01
4,stim/wordclouds/concept118_pig_wordcloud5.jpg,Pig,5,170.01
4,stim/wordclouds/concept041_dance_wordcloud3.jpg,Dance,3,175.02
4,stim/wordclouds/concept112_noise_wordcloud5.jpg,Noise,5,180.02
4,stim/wordclouds/concept031_clothes_wordcloud1.jpg,Clothes,1,185.02
4,stim/wordclouds/concept143_sign_wordcloud6.jpg,Sign,6,190.02
4,stim/wordclouds/concept172_useless_wordcloud3.jpg,Useless,3,195.01
4,stim/wordclouds/concept147_smart_wordcloud2.jpg,Smart,2,200.01
4,stim/wordclouds/concept178_weather_wordcloud2.jpg,Weather,2,205.02
4,stim/wordclouds/concept142_show_wordcloud4.jpg,Show,4,210.01
4,stim/wordclouds/concept053_disturb_wordcloud1.jpg,Disturb,1,215.01
4,stim/wordclouds/concept180_word_wordcloud6.jpg,Word,6,220.02
4,stim/wordclouds/concept015_bed_wordcloud4.jpg,Bed,4,225.01
4,stim/wordclouds/concept068_extremely_wordcloud6.jpg,Extremely,6,230.02
4,stim/wordclouds/concept166_tree_wordcloud6.jpg,Tree,6,245.02
4,stim/wordclouds/concept096_level_wordcloud6.jpg,Level,6,250.02
4,stim/wordclouds/concept065_engine_wordcloud2.jpg,Engine,2,255.01
4,stim/wordclouds/concept133_road_wordcloud4.jpg,Road,4,260.01
4,stim/wordclouds/concept051_disease_wordcloud4.jpg,Disease,4,265.02
4,stim/wordclouds/concept040_damage_wordcloud6.jpg,Damage,6,270.01
4,stim/wordclouds/concept077_gun_wordcloud4.jpg,Gun,4,275.01
4,stim/wordclouds/concept125_professional_wordcloud4.jpg,Professional,4,280.02
4,stim/wordclouds/concept057_dressing_wordcloud3.jpg,Dressing,3,285.02
4,stim/wordclouds/concept164_tool_wordcloud5.jpg,Tool,5,290.02
4,stim/wordclouds/concept059_economy_wordcloud2.jpg,Economy,2,295.02
4,stim/wordclouds/concept088_jungle_wordcloud5.jpg,Jungle,5,300.01
4,stim/wordclouds/concept025_business_wordcloud4.jpg,Business,4,305.01
4,stim/wordclouds/concept105_money_wordcloud3.jpg,Money,3,310.02
4,stim/wordclouds/concept050_dinner_wordcloud5.jpg,Dinner,5,315.01
4,stim/wordclouds/concept052_dissolve_wordcloud5.jpg,Dissolve,5,320.01
4,stim/wordclouds/concept119_plan_wordcloud3.jpg,Plan,3,325.02
4,stim/wordclouds/concept079_help_wordcloud5.jpg,Help,5,330.02
4,stim/wordclouds/concept129_read_wordcloud4.jpg,Read,4,335.02
4,stim/wordclouds/concept066_event_wordcloud3.jpg,Event,3,340.02
4,stim/wordclouds/concept028_challenge_wordcloud2.jpg,Challenge,2,345.02
4,stim/wordclouds/concept070_fight_wordcloud5.jpg,Fight,5,350.01
4,stim/wordclouds/concept175_wash_wordcloud2.jpg,Wash,2,355.02
4,stim/wordclouds/concept109_music_wordcloud3.jpg,Music,3,360.01
4,stim/wordclouds/concept104_medication_wordcloud6.jpg,Medication,6,365.01
4,stim/wordclouds/concept082_illness_wordcloud4.jpg,Illness,4,370.02
4,stim/wordclouds/concept153_star_wordcloud6.jpg,Star,6,375.01
4,stim/wordclouds/concept034_collection_wordcloud5.jpg,Collection,5,380.02
4,stim/wordclouds/concept091_lady_wordcloud2.jpg,Lady,2,385.02
4,stim/wordclouds/concept074_garbage_wordcloud1.jpg,Garbage,1,390.02
