run,stimulus,concept,stimulus_idx,onset
5,stim/images/Liar/liar_3.jpg,Liar,3,10.04
5,stim/images/Land/land_2.jpg,Land,2,15.02
5,stim/images/Applause/applause_5.jpg,Applause,5,20.02
5,stim/images/Code/code_1.jpg,Code,1,25.03
5,stim/images/Dinner/dinner_4.jpg,Dinner,4,30.02
5,stim/images/Plant/plant_2.jpg,Plant,2,35.02
5,stim/images/Weather/weather_1.jpg,Weather,1,40.03
5,stim/images/Do/do_5.jpg,Do,5,45.01
5,stim/images/Team/team_6.jpg,Team,6,50.02
5,stim/images/Road/road_6.jpg,Road,6,55.03
5,stim/images/Mechanism/mechanism_4.jpg,Mechanism,4,60.03
5,stim/images/Elegance/elegance_6.jpg,Elegance,6,65.02
5,stim/images/Movement/movement_2.jpg,Movement,2,70.03
5,stim/images/Medication/medication_4.jpg,Medication,4,75.01
5,stim/images/Fish/fish_5.jpg,Fish,5,80.02
5,stim/images/Word/word_1.jpg,Word,1,85.03
5,stim/images/Brain/brain_2.jpg,Brain,2,90.01
5,stim/images/Pleasure/pleasure_4.jpg,Pleasure,4,95.02
5,stim/images/Seafood/seafood_5.jpg,Seafood,5,100.03
5,stim/images/Spoke/spoke_2.jpg,Spoke,2,105.02
5,stim/images/King/king_1.jpg,King,1,110.02
5,stim/images/Student/student_6.jpg,Student,6,115.03
5,stim/images/Play/play_6.jpg,Play,6,120.01
5,stim/images/Investigation/investigation_3.jpg,Investigation,3,125.02
5,stim/images/Beat/beat_5.jpg,Beat,5,130.03
5,stim/images/Angry/angry_3.jpg,Angry,3,135.01
5,stim/images/Deceive/deceive_2.jpg,Deceive,2,140.02
5,stim/images/Dessert/dessert_1.jpg,Dessert,1,145.03
5,stim/images/Argument/argument_1.jpg,Argument,1,150.01
5,stim/images/Professional/professional_1.jpg,Professional,1,155.02
5,stim/images/Driver/driver_1.jpg,Driver,1,160.02
5,stim/images/Pig/pig_1.jpg,Pig,1,165.03
5,stim/images/Body/body_6.jpg,Body,6,170.02
5,stim/images/Noise/noise_2.jpg,Noise,2,175.02
5,stim/images/Challenge/challenge_3.jpg,Challenge,3,180.03
5,stim/images/Useless/useless_2.jpg,Useless,2,185.02
5,stim/images/Sound/sound_6.jpg,Sound,6,190.02
5,stim/images/Kindness/kindness_4.jpg,Kindness,4,195.03
5,stim/images/Fight/fight_3.jpg,Fight,3,200.05
