run,stimulus,concept,stimulus_idx,onset
10,stim/sentences/concept055_Argument_sentence2.jpg,Argument,2,10
10,stim/sentences/concept082_Willingly_sentence5.jpg,Willingly,5,15
10,stim/sentences/concept138_Mathematical_sentence3.jpg,Mathematical,3,20
10,stim/sentences/concept125_War_sentence2.jpg,War,2,25
10,stim/sentences/concept141_Damage_sentence5.jpg,Damage,5,30
10,stim/sentences/concept140_Land_sentence2.jpg,Land,2,35
10,stim/sentences/concept037_Cockroach_sentence4.jpg,Cockroach,4,40
10,stim/sentences/concept033_Magic_sentence3.jpg,Magic,3,45
10,stim/sentences/concept179_Argumentatively_sentence2.jpg,Argumentatively,2,50
10,stim/sentences/concept068_Spoke_sentence6.jpg,Spoke,6,55
10,stim/sentences/concept132_Sound_sentence1.jpg,Sound,1,60
10,stim/sentences/concept022_Applause_sentence6.jpg,Applause,6,65
10,stim/sentences/concept077_Charity_sentence4.jpg,Charity,4,70
10,stim/sentences/concept049_Big_sentence4.jpg,Big,4,75
10,stim/sentences/concept095_Deceive_sentence4.jpg,Deceive,4,80
10,stim/sentences/concept167_Sin_sentence3.jpg,Sin,3,85
10,stim/sentences/concept113_Laugh_sentence6.jpg,Laugh,6,90
10,stim/sentences/concept123_Hurting_sentence1.jpg,Hurting,1,95
10,stim/sentences/concept153_Level_sentence2.jpg,Level,2,100
10,stim/sentences/concept150_Obligation_sentence2.jpg,Obligation,2,105
10,stim/sentences/concept120_Law_sentence3.jpg,Law,3,110
10,stim/sentences/concept170_Residence_sentence2.jpg,Residence,2,115
10,stim/sentences/concept031_Cook_sentence2.jpg,Cook,2,120
10,stim/sentences/concept093_Philosophy_sentence5.jpg,Philosophy,5,125
10,stim/sentences/concept018_Silly_sentence6.jpg,Silly,6,130
10,stim/sentences/concept128_Job_sentence3.jpg,Job,3,135
10,stim/sentences/concept089_Doctor_sentence6.jpg,Doctor,6,140
10,stim/sentences/concept067_King_sentence5.jpg,King,5,145
10,stim/sentences/concept039_Sad_sentence1.jpg,Sad,1,150
10,stim/sentences/concept083_Professional_sentence3.jpg,Professional,3,155
10,stim/sentences/concept042_Experiment_sentence6.jpg,Experiment,6,160
10,stim/sentences/concept052_Tried_sentence1.jpg,Tried,1,165
10,stim/sentences/concept149_Fight_sentence2.jpg,Fight,2,170
10,stim/sentences/concept180_Count_sentence5.jpg,Counting,5,175
10,stim/sentences/concept061_Bear_sentence1.jpg,Bear,1,180
10,stim/sentences/concept105_Play_sentence4.jpg,Play,4,185
10,stim/sentences/concept070_Jungle_sentence4.jpg,Jungle,4,190
10,stim/sentences/concept030_Kindness_sentence2.jpg,Kindness,2,195
10,stim/sentences/concept008_Beer_sentence3.jpg,Beer,3,200
10,stim/sentences/concept101_Disturb_sentence5.jpg,Disturb,5,205
10,stim/sentences/concept032_Dance_sentence5.jpg,Dance,5,210
10,stim/sentences/concept060_Body_sentence2.jpg,Body,2,215
10,stim/sentences/concept134_Blood_sentence2.jpg,Blood,2,220
10,stim/sentences/concept133_Help_sentence4.jpg,Help,4,225
10,stim/sentences/concept137_Flow_sentence2.jpg,Flow,2,230
10,stim/sentences/concept157_Money_sentence4.jpg,Money,4,245
10,stim/sentences/concept129_Read_sentence4.jpg,Read,4,250
10,stim/sentences/concept064_Invention_sentence3.jpg,Invention,3,255
10,stim/sentences/concept154_Extremely_sentence6.jpg,Extremely,6,260
