run,stimulus,concept,stimulus_idx,onset
12,stim/sentences/concept028_Food_sentence5.jpg,Food,5,10.0
12,stim/sentences/concept037_Cockroach_sentence3.jpg,Cockroach,3,15.0
12,stim/sentences/concept178_Code_sentence2.jpg,Code,2,20.0
12,stim/sentences/concept145_Accomplished_sentence4.jpg,Accomplished,4,25.0
12,stim/sentences/concept070_Jungle_sentence4.jpg,Jungle,4,30.0
12,stim/sentences/concept117_Dangerous_sentence3.jpg,Dangerous,3,35.0
12,stim/sentences/concept015_Prison_sentence5.jpg,Prison,5,40.0
12,stim/sentences/concept073_Ability_sentence2.jpg,Ability,2,45.0
12,stim/sentences/concept035_Charming_sentence4.jpg,Charming,4,50.0
12,stim/sentences/concept045_Nation_sentence6.jpg,Nation,6,55.0
12,stim/sentences/concept033_Magic_sentence5.jpg,Magic,5,60.0
12,stim/sentences/concept054_Gun_sentence1.jpg,Gun,1,65.0
12,stim/sentences/concept006_Taste_sentence6.jpg,Taste,6,70.0
12,stim/sentences/concept157_Money_sentence2.jpg,Money,2,75.0
12,stim/sentences/concept088_Carefully_sentence6.jpg,Carefully,6,80.0
12,stim/sentences/concept123_Hurting_sentence1.jpg,Hurting,1,85.0
12,stim/sentences/concept069_Sugar_sentence2.jpg,Sugar,2,90.0
12,stim/sentences/concept092_Pleasure_sentence3.jpg,Pleasure,3,95.0
12,stim/sentences/concept150_Obligation_sentence3.jpg,Obligation,3,100.0
12,stim/sentences/concept126_Personality_sentence1.jpg,Personality,1,105.0
12,stim/sentences/concept024_Garbage_sentence4.jpg,Garbage,4,110.0
12,stim/sentences/concept085_Successful_sentence1.jpg,Successful,1,115.0
12,stim/sentences/concept026_Bag_sentence3.jpg,Bag,3,120.0
12,stim/sentences/concept174_Do_sentence2.jpg,Do,2,125.0
12,stim/sentences/concept018_Silly_sentence5.jpg,Silly,5,130.0
12,stim/sentences/concept084_Texture_sentence6.jpg,Texture,6,135.0
12,stim/sentences/concept169_Elegance_sentence4.jpg,Elegance,4,140.0
12,stim/sentences/concept012_Dedication_sentence3.jpg,Dedication,3,145.0
12,stim/sentences/concept098_Art_sentence3.jpg,Art,3,150.0
12,stim/sentences/concept161_Toy_sentence6.jpg,Toy,6,155.0
12,stim/sentences/concept115_Apartment_sentence6.jpg,Apartment,6,160.0
12,stim/sentences/concept087_Dressing_sentence3.jpg,Dressing,3,165.0
12,stim/sentences/concept053_Dig_sentence1.jpg,Dig,1,170.0
12,stim/sentences/concept129_Read_sentence2.jpg,Read,2,175.0
