run,stimulus,concept,stimulus_idx,onset
5,stim/images/Investigation/investigation_4.jpg,Investigation,4,10.04
5,stim/images/Feeling/feeling_6.jpg,Feeling,6,15.02
5,stim/images/Art/art_5.jpg,Art,5,20.02
5,stim/images/Religious/religious_4.jpg,Religious,4,25.02
5,stim/images/Disease/disease_1.jpg,Disease,1,30.02
5,stim/images/Table/table_6.jpg,Table,6,35.02
5,stim/images/Do/do_4.jpg,Do,4,40.01
5,stim/images/Garbage/garbage_3.jpg,Garbage,3,45.01
5,stim/images/Sell/sell_2.jpg,Sell,2,50.02
5,stim/images/Body/body_4.jpg,Body,4,55.01
5,stim/images/Shape/shape_3.jpg,Shape,3,60.01
5,stim/images/Tree/tree_5.jpg,Tree,5,65.02
5,stim/images/Dessert/dessert_3.jpg,Dessert,3,70.02
5,stim/images/Electron/electron_2.jpg,Electron,2,75.02
5,stim/images/Material/material_5.jpg,Material,5,80.02
5,stim/images/Bear/bear_4.jpg,Bear,4,85.01
5,stim/images/Music/music_2.jpg,Music,2,90.01
5,stim/images/Deliberately/deliberately_4.jpg,Deliberately,4,95.02
5,stim/images/Invisible/invisible_2.jpg,Invisible,2,100.02
5,stim/images/Useless/useless_3.jpg,Useless,3,105.01
5,stim/images/Great/great_3.jpg,Great,3,110.02
5,stim/images/King/king_5.jpg,King,5,115.01
5,stim/images/Relationship/relationship_2.jpg,Relationship,2,120.02
5,stim/images/Ability/ability_2.jpg,Ability,2,125.02
5,stim/images/Experiment/experiment_4.jpg,Experiment,4,130.02
5,stim/images/Pig/pig_1.jpg,Pig,1,135.02
5,stim/images/Beer/beer_1.jpg,Beer,1,140.02
5,stim/images/Impress/impress_6.jpg,Impress,6,145.02
5,stim/images/Dog/dog_6.jpg,Dog,6,150.01
5,stim/images/Pain/pain_2.jpg,Pain,2,155.02
5,stim/images/Lady/lady_1.jpg,Lady,1,160.01
5,stim/images/Smart/smart_6.jpg,Smart,6,165.02
5,stim/images/Building/building_6.jpg,Building,6,170.02
5,stim/images/Sound/sound_6.jpg,Sound,6,175.02
5,stim/images/Damage/damage_5.jpg,Damage,5,180.02
5,stim/images/Successful/successful_3.jpg,Successful,3,185.02
5,stim/images/Delivery/delivery_5.jpg,Delivery,5,190.02
5,stim/images/Extremely/extremely_2.jpg,Extremely,2,195.01
5,stim/images/Sad/sad_5.jpg,Sad,5,200.02
5,stim/images/Liar/liar_1.jpg,Liar,1,205.02
5,stim/images/Help/help_2.jpg,Help,2,210.01
5,stim/images/Carefully/carefully_5.jpg,Carefully,5,215.02
5,stim/images/Trial/trial_4.jpg,Trial,4,220.02
5,stim/images/Ship/ship_2.jpg,Ship,2,225.02
5,stim/images/Camera/camera_5.jpg,Camera,5,230.02
5,stim/images/Weather/weather_4.jpg,Weather,4,245.02
5,stim/images/Land/land_4.jpg,Land,4,250.02
5,stim/images/Accomplished/accomplished_3.jpg,Accomplished,3,255.01
5,stim/images/Residence/residence_6.jpg,Residence,6,260.02
5,stim/images/Business/business_2.jpg,Business,2,265.02
5,stim/images/Dance/dance_5.jpg,Dance,5,270.02
5,stim/images/Deceive/deceive_4.jpg,Deceive,4,275.02
5,stim/images/Law/law_2.jpg,Law,2,280.02
5,stim/images/Student/student_6.jpg,Student,6,285.02
5,stim/images/Elegance/elegance_4.jpg,Elegance,4,290.02
5,stim/images/Ignorance/ignorance_6.jpg,Ignorance,6,295.02
5,stim/images/Level/level_1.jpg,Level,1,300.01
5,stim/images/Hair/hair_5.jpg,Hair,5,305.02
5,stim/images/Science/science_5.jpg,Science,5,310.02
5,stim/images/Soul/soul_4.jpg,Soul,4,315.01
5,stim/images/Magic/magic_5.jpg,Magic,5,320.02
5,stim/images/Angry/angry_6.jpg,Angry,6,325.02
5,stim/images/Apartment/apartment_1.jpg,Apartment,1,330.02
5,stim/images/Charity/charity_5.jpg,Charity,5,335.02
5,stim/images/Unaware/unaware_6.jpg,Unaware,6,340.02
5,stim/images/Obligation/obligation_2.jpg,Obligation,2,345.01
5,stim/images/Argumentatively/argumentatively_6.jpg,Argumentatively,6,350.02
5,stim/images/Cook/cook_1.jpg,Cook,1,355.02
5,stim/images/Dressing/dressing_4.jpg,Dressing,4,360.01
5,stim/images/Brain/brain_5.jpg,Brain,5,365.02
5,stim/images/Plan/plan_4.jpg,Plan,4,370.02
5,stim/images/Quality/quality_6.jpg,Quality,6,375.02
5,stim/images/Medication/medication_2.jpg,Medication,2,380.02
5,stim/images/Sugar/sugar_5.jpg,Sugar,5,385.02
5,stim/images/Bed/bed_5.jpg,Bed,5,390.01
5,stim/images/Suspect/suspect_1.jpg,Suspect,1,395.01
5,stim/images/Economy/economy_5.jpg,Economy,5,400.02
5,stim/images/Dangerous/dangerous_3.jpg,Dangerous,3,405.01
5,stim/images/Money/money_4.jpg,Money,4,410.01
5,stim/images/Device/device_1.jpg,Device,1,415.02
5,stim/images/Dissolve/dissolve_4.jpg,Dissolve,4,420.02
5,stim/images/Mechanism/mechanism_6.jpg,Mechanism,6,425.02
5,stim/images/Emotionally/emotionally_6.jpg,Emotionally,6,430.02
5,stim/images/Job/job_6.jpg,Job,6,435.01
5,stim/images/Stupid/stupid_5.jpg,Stupid,5,440.01
5,stim/images/Toy/toy_2.jpg,Toy,2,445.02
5,stim/images/Bird/bird_1.jpg,Bird,1,450.01
5,stim/images/Blood/blood_3.jpg,Blood,3,455.01
5,stim/images/Skin/skin_1.jpg,Skin,1,460.02
5,stim/images/Picture/picture_4.jpg,Picture,4,465.02
7,stim/images/Show/show_2.jpg,Show,2,10.02
7,stim/images/Nation/nation_2.jpg,Nation,2,15.02
7,stim/images/Beat/beat_5.jpg,Beat,5,20.02
7,stim/images/Collection/collection_4.jpg,Collection,4,25.02
7,stim/images/Emotion/emotion_6.jpg,Emotion,6,30.02
7,stim/images/Sin/sin_3.jpg,Sin,3,35.02
7,stim/images/Read/read_2.jpg,Read,2,40.02
7,stim/images/Smiling/smiling_5.jpg,Smiling,5,45.01
7,stim/images/Event/event_2.jpg,Event,2,50.02
7,stim/images/Wear/wear_2.jpg,Wear,2,55.02
7,stim/images/Disturb/disturb_4.jpg,Disturb,4,60.01
7,stim/images/Hurting/hurting_3.jpg,Hurting,3,65.02
7,stim/images/Gun/gun_6.jpg,Gun,6,70.02
7,stim/images/Jungle/jungle_3.jpg,Jungle,3,75.02
7,stim/images/Seafood/seafood_5.jpg,Seafood,5,80.01
7,stim/images/Texture/texture_1.jpg,Texture,1,85.02
7,stim/images/Flow/flow_2.jpg,Flow,2,90.01
7,stim/images/Code/code_3.jpg,Code,3,95.01
7,stim/images/Reaction/reaction_5.jpg,Reaction,5,100.02
7,stim/images/Bag/bag_1.jpg,Bag,1,105.01
7,stim/images/Light/light_4.jpg,Light,4,110.02
7,stim/images/Movie/movie_1.jpg,Movie,1,115.02
7,stim/images/Prison/prison_1.jpg,Prison,1,120.02
7,stim/images/Attitude/attitude_2.jpg,Attitude,2,125.02
7,stim/images/Poor/poor_1.jpg,Poor,1,130.02
7,stim/images/Typical/typical_1.jpg,Typical,1,135.01
7,stim/images/Taste/taste_2.jpg,Taste,2,140.01
7,stim/images/Movement/movement_2.jpg,Movement,2,145.02
7,stim/images/Tried/tried_5.jpg,Tried,5,150.01
7,stim/images/Time/time_2.jpg,Time,2,155.01
7,stim/images/Mountain/mountain_6.jpg,Mountain,6,160.02
7,stim/images/Gold/gold_3.jpg,Gold,3,165.02
7,stim/images/Sexy/sexy_1.jpg,Sexy,1,170.02
7,stim/images/Silly/silly_2.jpg,Silly,2,175.02
7,stim/images/Charming/charming_2.jpg,Charming,2,180.02
7,stim/images/Kindness/kindness_2.jpg,Kindness,2,185.01
7,stim/images/Tool/tool_3.jpg,Tool,3,190.02
7,stim/images/Noise/noise_6.jpg,Noise,6,195.01
7,stim/images/Pleasure/pleasure_4.jpg,Pleasure,4,200.01
7,stim/images/Broken/broken_1.jpg,Broken,1,205.02
7,stim/images/Election/election_1.jpg,Election,1,210.02
7,stim/images/Wash/wash_4.jpg,Wash,4,215.02
7,stim/images/Engine/engine_1.jpg,Engine,1,220.02
7,stim/images/Sign/sign_2.jpg,Sign,2,225.02
7,stim/images/Big/big_3.jpg,Big,3,230.02
7,stim/images/Clothes/clothes_1.jpg,Clothes,1,245.01
7,stim/images/Dinner/dinner_6.jpg,Dinner,6,250.02
7,stim/images/Weak/weak_1.jpg,Weak,1,255.01
7,stim/images/Applause/applause_5.jpg,Applause,5,260.02
7,stim/images/Solution/solution_2.jpg,Solution,2,265.02
7,stim/images/Driver/driver_3.jpg,Driver,3,270.02
7,stim/images/Plant/plant_1.jpg,Plant,1,275.02
7,stim/images/Counting/counting_4.jpg,Counting,4,280.02
7,stim/images/Mathematical/mathematical_2.jpg,Mathematical,2,285.01
7,stim/images/Argument/argument_3.jpg,Argument,3,290.01
7,stim/images/Protection/protection_2.jpg,Protection,2,295.02
7,stim/images/Illness/illness_2.jpg,Illness,2,300.01
7,stim/images/Challenge/challenge_6.jpg,Challenge,6,305.01
7,stim/images/Team/team_3.jpg,Team,3,310.02
7,stim/images/Word/word_2.jpg,Word,2,315.02
7,stim/images/Fight/fight_2.jpg,Fight,2,320.02
7,stim/images/Burn/burn_5.jpg,Burn,5,325.02
7,stim/images/Star/star_3.jpg,Star,3,330.02
7,stim/images/Food/food_6.jpg,Food,6,335.01
7,stim/images/Marriage/marriage_3.jpg,Marriage,3,340.02
7,stim/images/Invention/invention_1.jpg,Invention,1,345.01
7,stim/images/Personality/personality_3.jpg,Personality,3,350.01
7,stim/images/Road/road_3.jpg,Road,3,355.02
7,stim/images/News/news_1.jpg,News,1,360.02
7,stim/images/Philosophy/philosophy_3.jpg,Philosophy,3,365.02
7,stim/images/Fish/fish_5.jpg,Fish,5,370.02
7,stim/images/Professional/professional_3.jpg,Professional,3,375.02
7,stim/images/Dedication/dedication_6.jpg,Dedication,6,380.02
7,stim/images/Dig/dig_3.jpg,Dig,3,385.02
7,stim/images/Vacation/vacation_5.jpg,Vacation,5,390.01
7,stim/images/Usable/usable_6.jpg,Usable,6,395.01
7,stim/images/Computer/computer_4.jpg,Computer,4,400.02
7,stim/images/Ball/ball_1.jpg,Ball,1,405.01
7,stim/images/War/war_6.jpg,War,6,410.01
7,stim/images/Crazy/crazy_6.jpg,Crazy,6,415.02
7,stim/images/Doctor/doctor_5.jpg,Doctor,5,420.02
7,stim/images/Cockroach/cockroach_1.jpg,Cockroach,1,425.02
7,stim/images/Sew/sew_5.jpg,Sew,5,430.02
7,stim/images/Laugh/laugh_1.jpg,Laugh,1,435.01
7,stim/images/Willingly/willingly_1.jpg,Willingly,1,440.01
7,stim/images/Left/left_3.jpg,Left,3,445.02
