run,stimulus,concept,stimulus_idx,onset
6,stim/images/Do/do_6.jpg,Do,6,10
6,stim/images/Table/table_1.jpg,Table,1,15
6,stim/images/Business/business_2.jpg,Business,2,20
6,stim/images/Philosophy/philosophy_2.jpg,Philosophy,2,25
6,stim/images/Elegance/elegance_5.jpg,Elegance,5,30
6,stim/images/Angry/angry_5.jpg,Angry,5,35
6,stim/images/Sign/sign_4.jpg,Sign,4,40
6,stim/images/Pleasure/pleasure_2.jpg,Pleasure,2,45
6,stim/images/Burn/burn_4.jpg,Burn,4,50
6,stim/images/Cockroach/cockroach_1.jpg,Cockroach,1,55
6,stim/images/Sugar/sugar_6.jpg,Sugar,6,60
6,stim/images/Wash/wash_2.jpg,Wash,2,65
6,stim/images/Bed/bed_3.jpg,Bed,3,70
6,stim/images/Kindness/kindness_6.jpg,Kindness,6,75
6,stim/images/Marriage/marriage_3.jpg,Marriage,3,80
6,stim/images/Sad/sad_5.jpg,Sad,5,85
6,stim/images/Student/student_2.jpg,Student,2,90
6,stim/images/Smiling/smiling_1.jpg,Smiling,1,95
6,stim/images/Food/food_1.jpg,Food,1,100
6,stim/images/Useless/useless_6.jpg,Useless,6,105
6,stim/images/Election/election_5.jpg,Election,5,110
6,stim/images/Delivery/delivery_2.jpg,Delivery,2,115
6,stim/images/Ship/ship_5.jpg,Ship,5,120
6,stim/images/Plan/plan_3.jpg,Plan,3,125
6,stim/images/Ball/ball_3.jpg,Ball,3,130
6,stim/images/Tree/tree_3.jpg,Tree,3,135
6,stim/images/Show/show_1.jpg,Show,1,140
6,stim/images/Job/job_5.jpg,Job,5,145
6,stim/images/Weather/weather_1.jpg,Weather,1,150
6,stim/images/Wear/wear_5.jpg,Wear,5,155
6,stim/images/Play/play_6.jpg,Play,6,160
6,stim/images/Money/money_4.jpg,Money,4,165
6,stim/images/Engine/engine_1.jpg,Engine,1,170
6,stim/images/Cook/cook_5.jpg,Cook,5,175
6,stim/images/Argument/argument_2.jpg,Argument,2,180
6,stim/images/Dangerous/dangerous_6.jpg,Dangerous,6,185
6,stim/images/Lady/lady_5.jpg,Lady,5,190
6,stim/images/War/war_1.jpg,War,1,195
6,stim/images/Tried/tried_6.jpg,Tried,6,200
6,stim/images/Construction/construction_3.jpg,Construction,3,205
6,stim/images/Ignorance/ignorance_6.jpg,Ignorance,6,210
6,stim/images/Deliberately/deliberately_1.jpg,Deliberately,1,215
6,stim/images/Bar/bar_4.jpg,Bar,4,220
6,stim/images/Charity/charity_5.jpg,Charity,5,225
6,stim/images/Hurting/hurting_5.jpg,Hurting,5,230
6,stim/images/Poor/poor_1.jpg,Poor,1,245
6,stim/images/Sound/sound_5.jpg,Sound,5,250
6,stim/images/Tool/tool_3.jpg,Tool,3,255
6,stim/images/Movement/movement_3.jpg,Movement,3,260
6,stim/images/Plant/plant_6.jpg,Plant,6,265
6,stim/images/Skin/skin_5.jpg,Skin,5,270
6,stim/images/Gun/gun_6.jpg,Gun,6,275
6,stim/images/Dessert/dessert_6.jpg,Dessert,6,280
6,stim/images/Mountain/mountain_1.jpg,Mountain,1,285
6,stim/images/Impress/impress_6.jpg,Impress,6,290
6,stim/images/Vacation/vacation_6.jpg,Vacation,6,295
6,stim/images/Experiment/experiment_1.jpg,Experiment,1,300
6,stim/images/Sew/sew_6.jpg,Sew,6,305
6,stim/images/Laugh/laugh_4.jpg,Laugh,4,310
6,stim/images/Bag/bag_1.jpg,Bag,1,315
6,stim/images/Big/big_5.jpg,Big,5,320
6,stim/images/Electron/electron_3.jpg,Electron,3,325
6,stim/images/Professional/professional_1.jpg,Professional,1,330
6,stim/images/Read/read_6.jpg,Read,6,335
6,stim/images/Suspect/suspect_1.jpg,Suspect,1,340
6,stim/images/Garbage/garbage_3.jpg,Garbage,3,345
6,stim/images/Collection/collection_2.jpg,Collection,2,350
6,stim/images/Art/art_3.jpg,Art,3,355
6,stim/images/Invisible/invisible_6.jpg,Invisible,6,360
6,stim/images/Word/word_5.jpg,Word,5,365
6,stim/images/Silly/silly_3.jpg,Silly,3,370
6,stim/images/Seafood/seafood_5.jpg,Seafood,5,375
6,stim/images/Quality/quality_2.jpg,Quality,2,380
6,stim/images/Light/light_5.jpg,Light,5,385
6,stim/images/Help/help_1.jpg,Help,1,390
6,stim/images/Charming/charming_3.jpg,Charming,3,395
6,stim/images/Typical/typical_5.jpg,Typical,5,400
6,stim/images/Unaware/unaware_2.jpg,Unaware,2,405
6,stim/images/Mechanism/mechanism_6.jpg,Mechanism,6,410
6,stim/images/Dinner/dinner_5.jpg,Dinner,5,415
6,stim/images/Residence/residence_2.jpg,Residence,2,420
6,stim/images/Pig/pig_2.jpg,Pig,2,425
6,stim/images/Taste/taste_6.jpg,Taste,6,430
6,stim/images/Stupid/stupid_6.jpg,Stupid,6,435
6,stim/images/Damage/damage_1.jpg,Damage,1,440
6,stim/images/Accomplished/accomplished_1.jpg,Accomplished,1,445
6,stim/images/Dissolve/dissolve_4.jpg,Dissolve,4,450
6,stim/images/Solution/solution_1.jpg,Solution,1,455
6,stim/images/Reaction/reaction_4.jpg,Reaction,4,460
6,stim/images/Computer/computer_3.jpg,Computer,3,465
8,stim/images/Camera/camera_4.jpg,Camera,4,10
8,stim/images/Spoke/spoke_3.jpg,Spoke,3,15
8,stim/images/Prison/prison_5.jpg,Prison,5,20
8,stim/images/Material/material_3.jpg,Material,3,25
8,stim/images/News/news_3.jpg,News,3,30
8,stim/images/Bird/bird_1.jpg,Bird,1,35
8,stim/images/Applause/applause_1.jpg,Applause,1,40
